phase,symbol,price,event_time,seq,size,expected_partition,expected_window_start,expected_drop_shared
2,INTC,101.654389,1787200004.735,473,1000,1,1787200004.0,1
2,MSFT,101.055123,1787200004.735,473,1000,0,1787200004.0,1
2,AAPL,99.30762,1787200004.745,474,1000,0,1787200004.0,1
2,INTC,101.645173,1787200004.745,474,1000,1,1787200004.0,1
2,MSFT,100.983765,1787200004.745,474,1000,0,1787200004.0,1
2,AAPL,99.319194,1787200004.755,475,1000,0,1787200004.0,1
2,INTC,101.600152,1787200004.755,475,1000,1,1787200004.0,1
2,MSFT,100.941712,1787200004.755,475,1000,0,1787200004.0,1
2,AAPL,99.33124,1787200004.765,476,1000,0,1787200004.0,1
2,INTC,101.567147,1787200004.765,476,1000,1,1787200004.0,1
2,MSFT,100.91865,1787200004.765,476,1000,0,1787200004.0,1
2,AAPL,99.393545,1787200004.775,477,1000,0,1787200004.0,1
2,INTC,101.579315,1787200004.775,477,1000,1,1787200004.0,1
2,MSFT,100.879508,1787200004.775,477,1000,0,1787200004.0,1
2,AAPL,99.444495,1787200004.785,478,1000,0,1787200004.0,1
2,INTC,101.604494,1787200004.785,478,1000,1,1787200004.0,1
2,MSFT,100.825144,1787200004.785,478,1000,0,1787200004.0,1
2,AAPL,99.486613,1787200004.795,479,1000,0,1787200004.0,1
2,INTC,101.621366,1787200004.795,479,1000,1,1787200004.0,1
2,MSFT,100.983658,1787200004.795,479,1000,0,1787200004.0,1
2,AAPL,99.464872,1787200004.805,480,1000,0,1787200004.0,1
2,INTC,101.6404,1787200004.805,480,1000,1,1787200004.0,1
2,MSFT,101.019234,1787200004.805,480,1000,0,1787200004.0,1
2,AAPL,99.361669,1787200004.815,481,1000,0,1787200004.0,1
2,INTC,101.643982,1787200004.815,481,1000,1,1787200004.0,1
2,MSFT,101.069062,1787200004.815,481,1000,0,1787200004.0,1
2,AAPL,99.343183,1787200004.825,482,1000,0,1787200004.0,1
2,INTC,101.572082,1787200004.825,482,1000,1,1787200004.0,1
2,MSFT,101.188645,1787200004.825,482,1000,0,1787200004.0,1
2,AAPL,99.375204,1787200004.835,483,1000,0,1787200004.0,1
2,INTC,101.594328,1787200004.835,483,1000,1,1787200004.0,1
2,MSFT,101.169345,1787200004.835,483,1000,0,1787200004.0,1
2,AAPL,99.368752,1787200004.845,484,1000,0,1787200004.0,1
2,INTC,101.622594,1787200004.845,484,1000,1,1787200004.0,1
2,MSFT,101.210515,1787200004.845,484,1000,0,1787200004.0,1
2,AAPL,99.393611,1787200004.855,485,1000,0,1787200004.0,1
2,INTC,101.661977,1787200004.855,485,1000,1,1787200004.0,1
2,MSFT,101.16452,1787200004.855,485,1000,0,1787200004.0,1
2,AAPL,99.358877,1787200004.865,486,1000,0,1787200004.0,1
2,INTC,101.644267,1787200004.865,486,1000,1,1787200004.0,1
2,MSFT,101.156934,1787200004.865,486,1000,0,1787200004.0,1
2,AAPL,99.260414,1787200004.875,487,1000,0,1787200004.0,1
2,INTC,101.679046,1787200004.875,487,1000,1,1787200004.0,1
2,MSFT,101.207122,1787200004.875,487,1000,0,1787200004.0,1
2,AAPL,99.267669,1787200004.885,488,1000,0,1787200004.0,1
2,INTC,101.718866,1787200004.885,488,1000,1,1787200004.0,1
2,MSFT,101.230574,1787200004.885,488,1000,0,1787200004.0,1
2,AAPL,99.364629,1787200004.895,489,1000,0,1787200004.0,1
2,INTC,101.732587,1787200004.895,489,1000,1,1787200004.0,1
2,MSFT,101.222599,1787200004.895,489,1000,0,1787200004.0,1
2,AAPL,99.418278,1787200004.905,490,1000,0,1787200004.0,1
2,INTC,101.734306,1787200004.905,490,1000,1,1787200004.0,1
2,MSFT,101.157416,1787200004.905,490,1000,0,1787200004.0,1
2,AAPL,99.403195,1787200004.915,491,1000,0,1787200004.0,1
2,INTC,101.668678,1787200004.915,491,1000,1,1787200004.0,1
2,MSFT,101.130417,1787200004.915,491,1000,0,1787200004.0,1
2,AAPL,99.476379,1787200004.925,492,1000,0,1787200004.0,1
2,INTC,101.622056,1787200004.925,492,1000,1,1787200004.0,1
2,MSFT,101.118161,1787200004.925,492,1000,0,1787200004.0,1
2,AAPL,99.442406,1787200004.935,493,1000,0,1787200004.0,1
2,INTC,101.774164,1787200004.935,493,1000,1,1787200004.0,1
2,MSFT,101.02272,1787200004.935,493,1000,0,1787200004.0,1
2,AAPL,99.433972,1787200004.945,494,1000,0,1787200004.0,1
2,INTC,101.811415,1787200004.945,494,1000,1,1787200004.0,1
2,MSFT,101.049046,1787200004.945,494,1000,0,1787200004.0,1
2,AAPL,99.431833,1787200004.955,495,1000,0,1787200004.0,1
2,INTC,101.886834,1787200004.955,495,1000,1,1787200004.0,1
2,MSFT,100.996506,1787200004.955,495,1000,0,1787200004.0,1
2,AAPL,99.399183,1787200004.965,496,1000,0,1787200004.0,1
2,INTC,101.898999,1787200004.965,496,1000,1,1787200004.0,1
2,MSFT,101.02409,1787200004.965,496,1000,0,1787200004.0,1
2,AAPL,99.397989,1787200004.975,497,1000,0,1787200004.0,1
2,INTC,101.890539,1787200004.975,497,1000,1,1787200004.0,1
2,MSFT,100.995964,1787200004.975,497,1000,0,1787200004.0,1
2,AAPL,99.496034,1787200004.985,498,1000,0,1787200004.0,1
2,INTC,101.908556,1787200004.985,498,1000,1,1787200004.0,1
2,MSFT,100.960602,1787200004.985,498,1000,0,1787200004.0,1
2,AAPL,99.562014,1787200004.995,499,1000,0,1787200004.0,1
2,INTC,101.924611,1787200004.995,499,1000,1,1787200004.0,1
2,MSFT,100.92633,1787200004.995,499,1000,0,1787200004.0,1
2,AAPL,99.564118,1787200005.005,500,1000,0,1787200005.0,1
2,INTC,101.944888,1787200005.005,500,1000,1,1787200005.0,1
2,MSFT,100.966906,1787200005.005,500,1000,0,1787200005.0,1
2,AAPL,99.617811,1787200005.015,501,1000,0,1787200005.0,1
2,INTC,101.950539,1787200005.015,501,1000,1,1787200005.0,1
2,MSFT,101.107502,1787200005.015,501,1000,0,1787200005.0,1
2,AAPL,99.723354,1787200005.025,502,1000,0,1787200005.0,1
2,INTC,102.0299,1787200005.025,502,1000,1,1787200005.0,1
2,MSFT,101.211834,1787200005.025,502,1000,0,1787200005.0,1
2,AAPL,99.727972,1787200005.035,503,1000,0,1787200005.0,1
2,INTC,102.059427,1787200005.035,503,1000,1,1787200005.0,1
2,MSFT,101.204494,1787200005.035,503,1000,0,1787200005.0,1
2,AAPL,99.724068,1787200005.045,504,1000,0,1787200005.0,1
2,INTC,101.98117,1787200005.045,504,1000,1,1787200005.0,1
2,MSFT,101.271184,1787200005.045,504,1000,0,1787200005.0,1
2,AAPL,99.734497,1787200005.055,505,1000,0,1787200005.0,1
2,INTC,102.014051,1787200005.055,505,1000,1,1787200005.0,1
2,MSFT,101.310767,1787200005.055,505,1000,0,1787200005.0,1
2,AAPL,99.755578,1787200005.065,506,1000,0,1787200005.0,1
2,INTC,101.992562,1787200005.065,506,1000,1,1787200005.0,1
2,MSFT,101.282941,1787200005.065,506,1000,0,1787200005.0,1
2,AAPL,99.84112,1787200005.075,507,1000,0,1787200005.0,1
2,INTC,101.998134,1787200005.075,507,1000,1,1787200005.0,1
2,MSFT,101.271438,1787200005.075,507,1000,0,1787200005.0,1
2,AAPL,99.791004,1787200005.085,508,1000,0,1787200005.0,1
2,INTC,102.001169,1787200005.085,508,1000,1,1787200005.0,1
2,MSFT,101.29597,1787200005.085,508,1000,0,1787200005.0,1
2,AAPL,99.872998,1787200005.095,509,1000,0,1787200005.0,1
2,INTC,101.944666,1787200005.095,509,1000,1,1787200005.0,1
2,MSFT,101.1993,1787200005.095,509,1000,0,1787200005.0,1
2,AAPL,99.910215,1787200005.105,510,1000,0,1787200005.0,1
2,INTC,101.956761,1787200005.105,510,1000,1,1787200005.0,1
2,MSFT,101.165149,1787200005.105,510,1000,0,1787200005.0,1
2,AAPL,99.853092,1787200005.115,511,1000,0,1787200005.0,1
2,INTC,101.897712,1787200005.115,511,1000,1,1787200005.0,1
2,MSFT,101.249486,1787200005.115,511,1000,0,1787200005.0,1
2,AAPL,99.755752,1787200005.125,512,1000,0,1787200005.0,1
2,INTC,101.904605,1787200005.125,512,1000,1,1787200005.0,1
2,MSFT,101.272881,1787200005.125,512,1000,0,1787200005.0,1
2,AAPL,99.765719,1787200005.135,513,1000,0,1787200005.0,1
2,INTC,101.883046,1787200005.135,513,1000,1,1787200005.0,1
2,MSFT,101.223082,1787200005.135,513,1000,0,1787200005.0,1
2,AAPL,99.769188,1787200005.145,514,1000,0,1787200005.0,1
2,INTC,101.809523,1787200005.145,514,1000,1,1787200005.0,1
2,MSFT,101.212332,1787200005.145,514,1000,0,1787200005.0,1
2,AAPL,99.700239,1787200005.155,515,1000,0,1787200005.0,1
2,INTC,101.859321,1787200005.155,515,1000,1,1787200005.0,1
2,MSFT,101.232152,1787200005.155,515,1000,0,1787200005.0,1
2,AAPL,99.762438,1787200005.165,516,1000,0,1787200005.0,1
2,INTC,101.829181,1787200005.165,516,1000,1,1787200005.0,1
2,MSFT,101.251016,1787200005.165,516,1000,0,1787200005.0,1
2,AAPL,99.82972,1787200005.175,517,1000,0,1787200005.0,1
2,INTC,101.842339,1787200005.175,517,1000,1,1787200005.0,1
2,MSFT,101.273287,1787200005.175,517,1000,0,1787200005.0,1
2,AAPL,99.823422,1787200005.185,518,1000,0,1787200005.0,1
2,INTC,101.866233,1787200005.185,518,1000,1,1787200005.0,1
2,MSFT,101.231312,1787200005.185,518,1000,0,1787200005.0,1
2,AAPL,99.861038,1787200005.195,519,1000,0,1787200005.0,1
2,INTC,101.727085,1787200005.195,519,1000,1,1787200005.0,1
2,MSFT,101.223215,1787200005.195,519,1000,0,1787200005.0,1
2,AAPL,99.8322,1787200005.205,520,1000,0,1787200005.0,1
2,INTC,101.779942,1787200005.205,520,1000,1,1787200005.0,1
2,MSFT,101.194911,1787200005.205,520,1000,0,1787200005.0,1
2,AAPL,99.870682,1787200005.215,521,1000,0,1787200005.0,1
2,INTC,101.831473,1787200005.215,521,1000,1,1787200005.0,1
2,MSFT,101.237176,1787200005.215,521,1000,0,1787200005.0,1
2,AAPL,99.922299,1787200005.225,522,1000,0,1787200005.0,1
2,INTC,101.82087,1787200005.225,522,1000,1,1787200005.0,1
2,MSFT,101.238335,1787200005.225,522,1000,0,1787200005.0,1
2,AAPL,99.898798,1787200005.235,523,1000,0,1787200005.0,1
2,INTC,101.776287,1787200005.235,523,1000,1,1787200005.0,1
2,MSFT,101.232218,1787200005.235,523,1000,0,1787200005.0,1
2,AAPL,99.903972,1787200005.245,524,1000,0,1787200005.0,1
2,INTC,101.770249,1787200005.245,524,1000,1,1787200005.0,1
2,MSFT,101.190747,1787200005.245,524,1000,0,1787200005.0,1
2,AAPL,99.902525,1787200005.255,525,1000,0,1787200005.0,1
2,INTC,101.809379,1787200005.255,525,1000,1,1787200005.0,1
2,MSFT,101.252362,1787200005.255,525,1000,0,1787200005.0,1
2,AAPL,99.882936,1787200005.265,526,1000,0,1787200005.0,1
2,INTC,101.790773,1787200005.265,526,1000,1,1787200005.0,1
2,MSFT,101.121619,1787200005.265,526,1000,0,1787200005.0,1
2,AAPL,99.824403,1787200005.275,527,1000,0,1787200005.0,1
2,INTC,101.747366,1787200005.275,527,1000,1,1787200005.0,1
2,MSFT,101.045584,1787200005.275,527,1000,0,1787200005.0,1
2,AAPL,99.816861,1787200005.285,528,1000,0,1787200005.0,1
2,INTC,101.721524,1787200005.285,528,1000,1,1787200005.0,1
2,MSFT,101.134036,1787200005.285,528,1000,0,1787200005.0,1
2,AAPL,99.873997,1787200005.295,529,1000,0,1787200005.0,1
2,INTC,101.681078,1787200005.295,529,1000,1,1787200005.0,1
2,MSFT,101.203909,1787200005.295,529,1000,0,1787200005.0,1
2,AAPL,99.818429,1787200005.305,530,1000,0,1787200005.0,1
2,INTC,101.621402,1787200005.305,530,1000,1,1787200005.0,1
2,MSFT,101.271884,1787200005.305,530,1000,0,1787200005.0,1
2,AAPL,99.870298,1787200005.315,531,1000,0,1787200005.0,1
2,INTC,101.643233,1787200005.315,531,1000,1,1787200005.0,1
2,MSFT,101.216469,1787200005.315,531,1000,0,1787200005.0,1
2,AAPL,99.858373,1787200005.325,532,1000,0,1787200005.0,1
2,INTC,101.632369,1787200005.325,532,1000,1,1787200005.0,1
2,MSFT,101.162958,1787200005.325,532,1000,0,1787200005.0,1
2,AAPL,99.950769,1787200005.335,533,1000,0,1787200005.0,1
2,INTC,101.639769,1787200005.335,533,1000,1,1787200005.0,1
2,MSFT,101.20979,1787200005.335,533,1000,0,1787200005.0,1
2,AAPL,99.931962,1787200005.345,534,1000,0,1787200005.0,1
2,INTC,101.668456,1787200005.345,534,1000,1,1787200005.0,1
2,MSFT,101.23106,1787200005.345,534,1000,0,1787200005.0,1
2,AAPL,99.989625,1787200005.355,535,1000,0,1787200005.0,1
2,INTC,101.660965,1787200005.355,535,1000,1,1787200005.0,1
2,MSFT,101.209595,1787200005.355,535,1000,0,1787200005.0,1
2,AAPL,100.007121,1787200005.365,536,1000,0,1787200005.0,1
2,INTC,101.587243,1787200005.365,536,1000,1,1787200005.0,1
2,MSFT,101.265726,1787200005.365,536,1000,0,1787200005.0,1
2,AAPL,99.984537,1787200005.375,537,1000,0,1787200005.0,1
2,INTC,101.589012,1787200005.375,537,1000,1,1787200005.0,1
2,MSFT,101.280703,1787200005.375,537,1000,0,1787200005.0,1
2,AAPL,100.012445,1787200005.385,538,1000,0,1787200005.0,1
2,INTC,101.642205,1787200005.385,538,1000,1,1787200005.0,1
2,MSFT,101.357431,1787200005.385,538,1000,0,1787200005.0,1
2,AAPL,99.945796,1787200005.395,539,1000,0,1787200005.0,1
2,INTC,101.658973,1787200005.395,539,1000,1,1787200005.0,1
2,MSFT,101.436382,1787200005.395,539,1000,0,1787200005.0,1
2,AAPL,99.934791,1787200005.405,540,1000,0,1787200005.0,1
2,INTC,101.684457,1787200005.405,540,1000,1,1787200005.0,1
2,MSFT,101.471644,1787200005.405,540,1000,0,1787200005.0,1
2,AAPL,99.975866,1787200005.415,541,1000,0,1787200005.0,1
2,INTC,101.647135,1787200005.415,541,1000,1,1787200005.0,1
2,MSFT,101.530019,1787200005.415,541,1000,0,1787200005.0,1
2,AAPL,99.997749,1787200005.425,542,1000,0,1787200005.0,1
2,INTC,101.649981,1787200005.425,542,1000,1,1787200005.0,1
2,MSFT,101.52283,1787200005.425,542,1000,0,1787200005.0,1
2,AAPL,100.028942,1787200005.435,543,1000,0,1787200005.0,1
2,INTC,101.548112,1787200005.435,543,1000,1,1787200005.0,1
2,MSFT,101.51364,1787200005.435,543,1000,0,1787200005.0,1
2,AAPL,100.01148,1787200005.445,544,1000,0,1787200005.0,1
2,INTC,101.480265,1787200005.445,544,1000,1,1787200005.0,1
2,MSFT,101.493178,1787200005.445,544,1000,0,1787200005.0,1
2,AAPL,99.972606,1787200005.455,545,1000,0,1787200005.0,1
2,INTC,101.462881,1787200005.455,545,1000,1,1787200005.0,1
2,MSFT,101.474186,1787200005.455,545,1000,0,1787200005.0,1
2,AAPL,99.980066,1787200005.465,546,1000,0,1787200005.0,1
2,INTC,101.47145,1787200005.465,546,1000,1,1787200005.0,1
2,MSFT,101.446234,1787200005.465,546,1000,0,1787200005.0,1
2,AAPL,99.984428,1787200005.475,547,1000,0,1787200005.0,1
2,INTC,101.459137,1787200005.475,547,1000,1,1787200005.0,1
2,MSFT,101.352782,1787200005.475,547,1000,0,1787200005.0,1
2,AAPL,99.921797,1787200005.485,548,1000,0,1787200005.0,1
2,INTC,101.454615,1787200005.485,548,1000,1,1787200005.0,1
2,MSFT,101.322328,1787200005.485,548,1000,0,1787200005.0,1
2,AAPL,99.916925,1787200005.495,549,1000,0,1787200005.0,1
2,INTC,101.474039,1787200005.495,549,1000,1,1787200005.0,1
2,MSFT,101.450025,1787200005.495,549,1000,0,1787200005.0,1
2,AAPL,99.936049,1787200005.505,550,1000,0,1787200005.0,1
2,INTC,101.454249,1787200005.505,550,1000,1,1787200005.0,1
2,MSFT,101.460348,1787200005.505,550,1000,0,1787200005.0,1
2,AAPL,99.980786,1787200005.515,551,1000,0,1787200005.0,1
2,INTC,101.48626,1787200005.515,551,1000,1,1787200005.0,1
2,MSFT,101.381706,1787200005.515,551,1000,0,1787200005.0,1
2,AAPL,99.991183,1787200005.525,552,1000,0,1787200005.0,1
2,INTC,101.476103,1787200005.525,552,1000,1,1787200005.0,1
2,MSFT,101.426615,1787200005.525,552,1000,0,1787200005.0,1
2,AAPL,99.981399,1787200005.535,553,1000,0,1787200005.0,1
2,INTC,101.427156,1787200005.535,553,1000,1,1787200005.0,1
2,MSFT,101.506374,1787200005.535,553,1000,0,1787200005.0,1
2,AAPL,99.961001,1787200005.545,554,1000,0,1787200005.0,1
2,INTC,101.432985,1787200005.545,554,1000,1,1787200005.0,1
2,MSFT,101.482321,1787200005.545,554,1000,0,1787200005.0,1
2,AAPL,99.958037,1787200005.555,555,1000,0,1787200005.0,1
2,INTC,101.42449,1787200005.555,555,1000,1,1787200005.0,1
2,MSFT,101.538476,1787200005.555,555,1000,0,1787200005.0,1
2,AAPL,100.005199,1787200005.565,556,1000,0,1787200005.0,1
2,INTC,101.391306,1787200005.565,556,1000,1,1787200005.0,1
2,MSFT,101.485781,1787200005.565,556,1000,0,1787200005.0,1
2,AAPL,99.956293,1787200005.575,557,1000,0,1787200005.0,1
2,INTC,101.390403,1787200005.575,557,1000,1,1787200005.0,1
2,MSFT,101.521136,1787200005.575,557,1000,0,1787200005.0,1
2,AAPL,99.923889,1787200005.585,558,1000,0,1787200005.0,1
2,INTC,101.443813,1787200005.585,558,1000,1,1787200005.0,1
2,MSFT,101.556495,1787200005.585,558,1000,0,1787200005.0,1
2,AAPL,99.879062,1787200005.595,559,1000,0,1787200005.0,1
2,INTC,101.491677,1787200005.595,559,1000,1,1787200005.0,1
2,MSFT,101.513364,1787200005.595,559,1000,0,1787200005.0,1
2,AAPL,99.873941,1787200005.605,560,1000,0,1787200005.0,1
2,INTC,101.46321,1787200005.605,560,1000,1,1787200005.0,1
2,MSFT,101.551882,1787200005.605,560,1000,0,1787200005.0,1
2,AAPL,99.930585,1787200005.615,561,1000,0,1787200005.0,1
2,INTC,101.442138,1787200005.615,561,1000,1,1787200005.0,1
2,MSFT,101.581114,1787200005.615,561,1000,0,1787200005.0,1
2,AAPL,99.901401,1787200005.625,562,1000,0,1787200005.0,1
2,INTC,101.398244,1787200005.625,562,1000,1,1787200005.0,1
2,MSFT,101.666901,1787200005.625,562,1000,0,1787200005.0,1
2,AAPL,99.933494,1787200005.635,563,1000,0,1787200005.0,1
2,INTC,101.425787,1787200005.635,563,1000,1,1787200005.0,1
2,MSFT,101.628168,1787200005.635,563,1000,0,1787200005.0,1
2,AAPL,99.955165,1787200005.645,564,1000,0,1787200005.0,1
2,INTC,101.457719,1787200005.645,564,1000,1,1787200005.0,1
2,MSFT,101.659873,1787200005.645,564,1000,0,1787200005.0,1
2,AAPL,99.87838,1787200005.655,565,1000,0,1787200005.0,1
2,INTC,101.348269,1787200005.655,565,1000,1,1787200005.0,1
2,MSFT,101.683233,1787200005.655,565,1000,0,1787200005.0,1
2,AAPL,99.86563,1787200005.665,566,1000,0,1787200005.0,1
2,INTC,101.340161,1787200005.665,566,1000,1,1787200005.0,1
2,MSFT,101.693342,1787200005.665,566,1000,0,1787200005.0,1
2,AAPL,99.96038,1787200005.675,567,1000,0,1787200005.0,1
2,INTC,101.360803,1787200005.675,567,1000,1,1787200005.0,1
2,MSFT,101.7049,1787200005.675,567,1000,0,1787200005.0,1
2,AAPL,99.880114,1787200005.685,568,1000,0,1787200005.0,1
2,INTC,101.37218,1787200005.685,568,1000,1,1787200005.0,1
2,MSFT,101.75023,1787200005.685,568,1000,0,1787200005.0,1
2,AAPL,99.830009,1787200005.695,569,1000,0,1787200005.0,1
2,INTC,101.312779,1787200005.695,569,1000,1,1787200005.0,1
2,MSFT,101.74869,1787200005.695,569,1000,0,1787200005.0,1
2,AAPL,99.899299,1787200005.705,570,1000,0,1787200005.0,1
2,INTC,101.411617,1787200005.705,570,1000,1,1787200005.0,1
2,MSFT,101.67269,1787200005.705,570,1000,0,1787200005.0,1
2,AAPL,99.931966,1787200005.715,571,1000,0,1787200005.0,1
2,INTC,101.523834,1787200005.715,571,1000,1,1787200005.0,1
2,MSFT,101.691656,1787200005.715,571,1000,0,1787200005.0,1
2,AAPL,99.997875,1787200005.725,572,1000,0,1787200005.0,1
2,INTC,101.522151,1787200005.725,572,1000,1,1787200005.0,1
2,MSFT,101.68283,1787200005.725,572,1000,0,1787200005.0,1
2,AAPL,100.056445,1787200005.735,573,1000,0,1787200005.0,1
2,INTC,101.491744,1787200005.735,573,1000,1,1787200005.0,1
2,MSFT,101.65882,1787200005.735,573,1000,0,1787200005.0,1
2,AAPL,100.048271,1787200005.745,574,1000,0,1787200005.0,1
2,INTC,101.431389,1787200005.745,574,1000,1,1787200005.0,1
2,MSFT,101.669126,1787200005.745,574,1000,0,1787200005.0,1
2,AAPL,100.099254,1787200005.755,575,1000,0,1787200005.0,1
2,INTC,101.435044,1787200005.755,575,1000,1,1787200005.0,1
2,MSFT,101.682305,1787200005.755,575,1000,0,1787200005.0,1
2,AAPL,100.130912,1787200005.765,576,1000,0,1787200005.0,1
2,INTC,101.469465,1787200005.765,576,1000,1,1787200005.0,1
2,MSFT,101.734733,1787200005.765,576,1000,0,1787200005.0,1
2,AAPL,100.090832,1787200005.775,577,1000,0,1787200005.0,1
2,INTC,101.507237,1787200005.775,577,1000,1,1787200005.0,1
2,MSFT,101.696392,1787200005.775,577,1000,0,1787200005.0,1
2,AAPL,100.086896,1787200005.785,578,1000,0,1787200005.0,1
2,INTC,101.496582,1787200005.785,578,1000,1,1787200005.0,1
2,MSFT,101.627023,1787200005.785,578,1000,0,1787200005.0,1
2,AAPL,100.140493,1787200005.795,579,1000,0,1787200005.0,1
2,INTC,101.483817,1787200005.795,579,1000,1,1787200005.0,1
2,MSFT,101.526054,1787200005.795,579,1000,0,1787200005.0,1
2,AAPL,100.114713,1787200005.805,580,1000,0,1787200005.0,1
2,INTC,101.540702,1787200005.805,580,1000,1,1787200005.0,1
2,MSFT,101.441921,1787200005.805,580,1000,0,1787200005.0,1
2,AAPL,100.10038,1787200005.815,581,1000,0,1787200005.0,1
2,INTC,101.435457,1787200005.815,581,1000,1,1787200005.0,1
2,MSFT,101.419239,1787200005.815,581,1000,0,1787200005.0,1
2,AAPL,100.103509,1787200005.825,582,1000,0,1787200005.0,1
2,INTC,101.349013,1787200005.825,582,1000,1,1787200005.0,1
2,MSFT,101.473794,1787200005.825,582,1000,0,1787200005.0,1
2,AAPL,100.092813,1787200005.835,583,1000,0,1787200005.0,1
2,INTC,101.2486,1787200005.835,583,1000,1,1787200005.0,1
2,MSFT,101.479921,1787200005.835,583,1000,0,1787200005.0,1
2,AAPL,100.120371,1787200005.845,584,1000,0,1787200005.0,1
2,INTC,101.141728,1787200005.845,584,1000,1,1787200005.0,1
2,MSFT,101.552274,1787200005.845,584,1000,0,1787200005.0,1
2,AAPL,100.127458,1787200005.855,585,1000,0,1787200005.0,1
2,INTC,101.063865,1787200005.855,585,1000,1,1787200005.0,1
2,MSFT,101.624589,1787200005.855,585,1000,0,1787200005.0,1
2,AAPL,100.115014,1787200005.865,586,1000,0,1787200005.0,1
2,INTC,101.119756,1787200005.865,586,1000,1,1787200005.0,1
2,MSFT,101.678739,1787200005.865,586,1000,0,1787200005.0,1
2,AAPL,100.078776,1787200005.875,587,1000,0,1787200005.0,1
2,INTC,101.188749,1787200005.875,587,1000,1,1787200005.0,1
2,MSFT,101.724726,1787200005.875,587,1000,0,1787200005.0,1
2,AAPL,100.033522,1787200005.885,588,1000,0,1787200005.0,1
2,INTC,101.183934,1787200005.885,588,1000,1,1787200005.0,1
2,MSFT,101.72559,1787200005.885,588,1000,0,1787200005.0,1
2,AAPL,100.127321,1787200005.895,589,1000,0,1787200005.0,1
2,INTC,101.237299,1787200005.895,589,1000,1,1787200005.0,1
2,MSFT,101.759227,1787200005.895,589,1000,0,1787200005.0,1
2,AAPL,100.092544,1787200005.905,590,1000,0,1787200005.0,1
2,INTC,101.176224,1787200005.905,590,1000,1,1787200005.0,1
2,MSFT,101.723451,1787200005.905,590,1000,0,1787200005.0,1
2,AAPL,100.018917,1787200005.915,591,1000,0,1787200005.0,1
2,INTC,101.184141,1787200005.915,591,1000,1,1787200005.0,1
2,MSFT,101.773778,1787200005.915,591,1000,0,1787200005.0,1
2,AAPL,100.000099,1787200005.925,592,1000,0,1787200005.0,1
2,INTC,101.246412,1787200005.925,592,1000,1,1787200005.0,1
2,MSFT,101.784124,1787200005.925,592,1000,0,1787200005.0,1
2,AAPL,100.066462,1787200005.935,593,1000,0,1787200005.0,1
2,INTC,101.296411,1787200005.935,593,1000,1,1787200005.0,1
2,MSFT,101.697798,1787200005.935,593,1000,0,1787200005.0,1
2,AAPL,100.145961,1787200005.945,594,1000,0,1787200005.0,1
2,INTC,101.302877,1787200005.945,594,1000,1,1787200005.0,1
2,MSFT,101.596868,1787200005.945,594,1000,0,1787200005.0,1
2,AAPL,100.175381,1787200005.955,595,1000,0,1787200005.0,1
2,INTC,101.209566,1787200005.955,595,1000,1,1787200005.0,1
2,MSFT,101.514525,1787200005.955,595,1000,0,1787200005.0,1
2,AAPL,100.214497,1787200005.965,596,1000,0,1787200005.0,1
2,INTC,101.200395,1787200005.965,596,1000,1,1787200005.0,1
2,MSFT,101.562695,1787200005.965,596,1000,0,1787200005.0,1
2,AAPL,100.237583,1787200005.975,597,1000,0,1787200005.0,1
2,INTC,101.181631,1787200005.975,597,1000,1,1787200005.0,1
2,MSFT,101.448409,1787200005.975,597,1000,0,1787200005.0,1
2,AAPL,100.303464,1787200005.985,598,1000,0,1787200005.0,1
2,INTC,101.188957,1787200005.985,598,1000,1,1787200005.0,1
2,MSFT,101.445089,1787200005.985,598,1000,0,1787200005.0,1
2,AAPL,100.37235,1787200005.995,599,1000,0,1787200005.0,1
2,INTC,101.197481,1787200005.995,599,1000,1,1787200005.0,1
2,MSFT,101.385058,1787200005.995,599,1000,0,1787200005.0,1
2,AAPL,100.333082,1787200006.005,600,1000,0,1787200006.0,1
2,INTC,101.253207,1787200006.005,600,1000,1,1787200006.0,1
2,MSFT,101.444765,1787200006.005,600,1000,0,1787200006.0,1
2,AAPL,100.337382,1787200006.015,601,1000,0,1787200006.0,1
2,INTC,101.260538,1787200006.015,601,1000,1,1787200006.0,1
2,MSFT,101.47268,1787200006.015,601,1000,0,1787200006.0,1
2,AAPL,100.373709,1787200006.025,602,1000,0,1787200006.0,1
2,INTC,101.282427,1787200006.025,602,1000,1,1787200006.0,1
2,MSFT,101.489892,1787200006.025,602,1000,0,1787200006.0,1
2,AAPL,100.341886,1787200006.035,603,1000,0,1787200006.0,1
2,INTC,101.28622,1787200006.035,603,1000,1,1787200006.0,1
2,MSFT,101.454703,1787200006.035,603,1000,0,1787200006.0,1
2,AAPL,100.303886,1787200006.045,604,1000,0,1787200006.0,1
2,INTC,101.335194,1787200006.045,604,1000,1,1787200006.0,1
2,MSFT,101.456671,1787200006.045,604,1000,0,1787200006.0,1
2,AAPL,100.275407,1787200006.055,605,1000,0,1787200006.0,1
2,INTC,101.270334,1787200006.055,605,1000,1,1787200006.0,1
2,MSFT,101.499908,1787200006.055,605,1000,0,1787200006.0,1
2,AAPL,100.244603,1787200006.065,606,1000,0,1787200006.0,1
2,INTC,101.372886,1787200006.065,606,1000,1,1787200006.0,1
2,MSFT,101.529222,1787200006.065,606,1000,0,1787200006.0,1
2,AAPL,100.25913,1787200006.075,607,1000,0,1787200006.0,1
